product_id,sku,title,brand,url,price_azn,old_price_azn,discount_azn,specs,category,category2,category3
120111,TM-DG-KOT-1114-NB-3448,Notbuk HONOR MagicBook X16 Plus 32 GB / 1 TB (BRB-X),,https://mgstore.az/notbuk-honor-magicbook-x16-plus-32-gb-1-tb-brb-x,2099.99,2399.99,300.0,"Prosessor: Intel Core i5 220H, 2 - 4.9 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
118317,TM-DG-KOT-1114-NB-3281,Notbuk Lenovo LOQ 15IRX9 (83GS00R9RK),,https://mgstore.az/notbuk-lenovo-loq-15irx9-83gs00r9rk,1659.99,2199.99,540.0,"Prosessor: Intel Core i5-12450HX, 3.1-4.4 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
118306,TM-DG-KOT-1114-NB-3270,Notbuk Apple MacBook Air 13 (M4) MC6A4RU/A Starlight,,https://mgstore.az/notbuk-apple-macbook-air-13-m4-mc6a4ru-a-starlight,3499.99,3999.99,500.0,"Prosessor: Apple M4, 4.41 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
117056,TM-DG-KOT-1114-NB-3240,Notbuk Acer Nitro NL16-71G (NH.DAEER.002),,https://mgstore.az/notbuk-acer-nitro-nl16-71g-nh-daeer-002,1949.99,2599.99,650.0,"Prosessor: Intel Core i7 13620H, 1.8 - 4.9 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
115654,TM-DG-KOT-1114-NB-3204,Notbuk Asus VivoBook V16 V3607VH-RP017 (90NB16L1-M003E0),,https://mgstore.az/notbuk-asus-vivobook-v16-v3607vh-rp017-90nb16l1-m003e0,2299.99,2999.99,700.0,"Prosessor: Intel Core 5 210H, 2.2 - 4.8 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
111314,TM-DG-KOT-1114-NB-3141,Notbuk Lenovo Legion 5 16IRX9 (83DG00NWRK),,https://mgstore.az/notbuk-lenovo-legion-5-16irx9-83dg00nwrk,2899.99,3899.99,1000.0,"Prosessor: Intel Core i7 14700HX, 2.1 - 5.5 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
107958,TM-DG-KOT-1114-NB-2997,Notbuk Asus G835LW-SA013 ROG Strix Scar 18  90NR0LI1-M00140,,https://mgstore.az/notbuk-asus-g835lw-sa013-rog-strix-scar-18-90nr0li1-m00140,7479.99,9849.99,2370.0,Prosessor: Intel Core Ultra 9 275HX 2.7 - 5.4 GHz,Notbuklar,Kompüterlər,Notbuk və kompüterlər
105903,TM-DG-KOT-1114-NB-2898,Notbuk Apple MacBook Air 15 M4 Starlight MW1K3RU/A,,https://mgstore.az/notbuk-apple-macbook-air-15-m4-starlight-mw1k3ru-a,3499.99,4199.99,700.0,"Prosessor: Apple M4, 4.41 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
105891,TM-DG-KOT-1114-NB-2886,Notbuk Apple MacBook Air 13 M4 Sky Blue MC6U4RU/A,,https://mgstore.az/notbuk-apple-macbook-air-13-m4-sky-blue-mc6u4ru-a,2999.99,3499.99,500.0,"Prosessor: Apple M4, 4.41 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
101033,TM-DG-KOT-1114-NB-2693,Notbuk Lenovo ThinkPad X1 2in1 Gen 9 (21KE006ART),,https://mgstore.az/notbuk-lenovo-thinkpad-x1-2in1-gen-9-21ke006art,4399.99,5369.99,970.0,"Prosessor: Intel Core Ultra 7 155U, 1.2 - 4.8 GHz",İş və təhsil üçün notbuklar,Notbuklar,Kompüterlər
1836,TM-DG-KOT-1114-NB-0706,Notbuk HP Pavilion 14-DV0010UR (2H5W8EA),,https://mgstore.az/notbuk-hp-pavilion-14-dv0010ur-2h5w8ea,1489.99,1679.99,190.0,"Prosessor: Intel Core i5 1135G7, 2.4 - 4.2 GHz",İş və təhsil üçün notbuklar,Notbuklar,Kompüterlər
120112,TM-DG-KOT-1114-NB-3449,Notbuk HONOR MagicBook X16 (GOH-X),,https://mgstore.az/notbuk-honor-magicbook-x16-goh-x,919.99,1199.99,280.0,"Prosessor: AMD Ryzen 5 6600H, 3.3 - 4.5 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
119930,TM-DG-KOT-1114-NB-3436,Notbuk Asus ROG Strix G18 G814PM-S9027 (90NR0L28-M001N0),,https://mgstore.az/notbuk-asus-rog-strix-g18-g814pm-s9027-90nr0l28-m001n0,3489.99,4999.99,1510.0,"Prosessor: AMD Ryzen 9 8940HX, 2.4 - 5.3 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
119253,TM-DG-KOT-1114-NB-3389,Notbuk Lenovo LOQ 15IRX10 (83JE011ERK),,https://mgstore.az/notbuk-lenovo-loq-15irx10-83je011erk,2899.99,3799.99,900.0,"Prosessor: Intel Core i7 13650HX, 1.9 - 4.9 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
119222,TM-DG-KOT-1114-NB-3390,Notbuk Asus TUF F16 FX608JHR-RV088 (90NR0NA1-M004U0),,https://mgstore.az/notbuk-asus-tuf-f16-fx608jhr-rv088-90nr0na1-m004u0,2599.99,3399.99,800.0,"Prosessor: Intel Core i5 14450HX, 1.8 - 4.8 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
107961,TM-DG-KOT-1114-NB-3000,Notbuk Asus GU605CX-QR077W ROG Zephyrus G16 OLED 90NR0M66-M00420,,https://mgstore.az/notbuk-asus-gu605cx-qr077w-rog-zephyrus-g16-oled-90nr0m66-m00420,9649.99,12699.99,3050.0,"Prosessor: Intel Core Ultra 9 285H, 2.9 - 5.4 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120117,TM-DG-KOT-1114-NB-3454,Notbuk HONOR MagicBook X16 (BRG-585),,https://mgstore.az/notbuk-honor-magicbook-x16-brg-585,1199.99,1499.99,300.0,"Prosessor: Intel Core i5 13420H, 1.5 - 3.4 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
114821,TM-DG-KOT-1114-NB-3180,Notbuk Lenovo IdeaPad Slim 5 15ARP10 (83J3005NRK),,https://mgstore.az/notbuk-lenovo-ideapad-slim-5-15arp10-83j3005nrk,1379.99,1999.99,620.0,"Prosessor: AMD Ryzen 7 7735HS, 3.2 -  4.75 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
110772,TM-DG-KOT-1114-NB-3135,Notbuk Asus VivoBook 15 X1504VA-BQ590 (90NB13Y1-M00X70),,https://mgstore.az/notbuk-asus-vivobook-15-x1504va-bq590-90nb13y1-m00x70,1149.99,1699.99,550.0,"Prosessor: Intel Core i5 120U, 1.4 - 5 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
110433,TM-DG-KOT-1114-NB-3091,Notbuk Lenovo ThinkPad E16 Gen3 (21SR0048FW),,https://mgstore.az/notbuk-lenovo-thinkpad-e16-gen3-21sr0048fw,1849.99,2899.99,1050.0,"Prosessor: Intel Core Ultra 5 225U, 2.4 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
105901,TM-DG-KOT-1114-NB-2896,Notbuk Apple MacBook Air 15 M4 Silver MW1H3RU/A,,https://mgstore.az/notbuk-apple-macbook-air-15-m4-silver-mw1h3ru-a,3499.99,4199.99,700.0,"Prosessor: Apple M4, 4.41 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
105897,TM-DG-KOT-1114-NB-2892,Notbuk Apple MacBook Air 13 M4 Midnight MW133RU/A,,https://mgstore.az/notbuk-apple-macbook-air-13-m4-midnight-mw133ru-a,2999.99,3499.99,500.0,"Prosessor: Apple M4, 4.41 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
100860,TM-DG-KOT-1114-NB-2747,Notbuk Apple MacBook Pro 14 M4 Pro Silver MX2E3RU/A,,https://mgstore.az/notbuk-apple-macbook-pro-14-mx2e3ru-a-silver,4899.99,5449.99,550.0,"Prosessor: Apple M4 Pro, 4.52 GHz",Qrafika və video üçün notbuklar,Premium notbuklar,Notbuklar
120110,TM-DG-KOT-1114-NB-3447,Notbuk HONOR MagicBook X16 Plus 16 GB / 1 TB (BRB-X),,https://mgstore.az/notbuk-honor-magicbook-x16-plus-16-gb-1-tb-brb-x,1899.99,2199.99,300.0,"Prosessor: Intel Core i5 220H, 2 - 4.9 GHz",Notbuklar,Kompüterlər,0_INDEFINITE
